0: (10.000000, -6.000000)
1: (9.236068, -3.648859)
2: (7.236068, -2.195774)
3: (4.763932, -2.195774)
4: (2.763932, -3.648859)
5: (2.000000, -6.000000)
6: (2.763932, -8.351141)
7: (4.763932, -9.804226)
8: (7.236068, -9.804226)
9: (9.236068, -8.351141)
10: (-2.000000, 6.000000)
11: (-2.763932, 8.351141)
12: (-4.763932, 9.804226)
13: (-7.236068, 9.804226)
14: (-9.236068, 8.351141)
15: (-10.000000, 6.000000)
16: (-9.236068, 3.648859)
17: (-7.236068, 2.195774)
18: (-4.763932, 2.195774)
19: (-2.763932, 3.648859)
20: (16.000000, 12.000000)
21: (15.236068, 14.351141)
22: (13.236068, 15.804226)
23: (10.763932, 15.804226)
24: (8.763932, 14.351141)
25: (8.000000, 12.000000)
26: (8.763932, 9.648859)
27: (10.763932, 8.195774)
28: (13.236068, 8.195774)
29: (15.236068, 9.648859)
